customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
7,121,maida,2023-04-18,2,20,9,180
4,121,besan,2023-08-09,3,52,7,364
17,121,quaker oats,2023-08-06,1,212,8,1696
8,123,nutrella,2023-07-31,9,40,10,400
21,121,dantkanti,2023-07-11,3,100,5,500
28,121,nutrella,2023-03-26,2,40,2,80
15,123,sugar,2023-07-11,9,50,10,500
3,123,refined oil,2023-08-02,9,110,10,1100
28,123,sugar,2023-08-12,8,50,7,350
13,122,sugar,2023-05-19,6,50,1,50
11,123,quaker oats,2023-05-20,9,212,2,424
14,123,sugar,2023-06-13,9,50,5,250
20,121,clinic plus,2023-06-29,1,1.5,1,1.5
22,123,nutrella,2023-04-26,7,40,2,80
24,123,besan,2023-06-12,7,52,6,312
5,123,sugar,2023-08-05,9,50,10,500
17,121,maida,2023-03-18,1,20,9,180
30,122,maida,2023-04-28,5,20,2,40
13,122,clinic plus,2023-04-27,4,1.5,2,3.0
19,121,refined oil,2023-06-15,3,110,5,550
6,121,refined oil,2023-08-04,2,110,9,990
13,121,dantkanti,2023-03-27,3,100,2,200
12,123,maida,2023-05-14,7,20,8,160
27,121,quaker oats,2023-08-04,2,212,8,1696
4,123,sugar,2023-08-20,7,50,10,500
19,121,besan,2023-03-09,2,52,4,208
20,122,nutrella,2023-08-05,6,40,10,400
11,123,refined oil,2023-07-16,8,110,1,110
27,122,quaker oats,2023-06-19,6,212,4,848
2,123,besan,2023-08-02,7,52,7,364
28,123,refined oil,2023-05-18,9,110,4,440
15,123,besan,2023-03-18,9,52,4,208
24,123,quaker oats,2023-05-19,7,212,5,1060
19,121,maida,2023-08-15,3,20,10,200
19,122,besan,2023-06-10,4,52,4,208
15,121,clinic plus,2023-03-30,2,1.5,2,3.0
14,122,quaker oats,2023-03-17,5,212,9,1908
15,121,besan,2023-08-16,3,52,3,156
13,122,besan,2023-04-30,6,52,1,52
10,121,sugar,2023-04-19,2,50,5,250
4,123,maida,2023-08-14,9,20,8,160
9,121,dantkanti,2023-04-17,3,100,5,500
23,121,dantkanti,2023-06-30,2,100,10,1000
19,121,dantkanti,2023-04-23,1,100,8,800
12,123,refined oil,2023-07-16,9,110,4,440
10,121,nutrella,2023-08-06,1,40,7,280
24,122,clinic plus,2023-04-02,5,1.5,9,13.5
28,121,sugar,2023-06-27,1,50,10,500
30,122,dantkanti,2023-07-15,4,100,2,200
3,122,maida,2023-05-02,6,20,7,140
1,121,quaker oats,2023-04-12,3,212,3,636
20,121,dantkanti,2023-04-17,2,100,2,200
6,121,sugar,2023-08-18,2,50,8,400
30,121,nutrella,2023-07-19,2,40,8,320
16,121,besan,2023-07-26,1,52,1,52
8,123,nutrella,2023-04-13,9,40,6,240
21,121,maida,2023-05-17,2,20,3,60
8,122,besan,2023-03-25,6,52,8,416
18,121,refined oil,2023-05-10,3,110,7,770
10,121,nutrella,2023-07-13,3,40,9,360
18,123,refined oil,2023-06-07,7,110,2,220
15,123,maida,2023-08-05,7,20,4,80
30,121,nutrella,2023-06-01,1,40,2,80
7,121,maida,2023-05-24,2,20,8,160
18,123,maida,2023-04-23,9,20,1,20
24,123,quaker oats,2023-03-17,8,212,6,1272
22,122,quaker oats,2023-03-11,5,212,6,1272
8,122,refined oil,2023-07-17,5,110,6,660
28,123,quaker oats,2023-05-21,7,212,4,848
13,122,quaker oats,2023-08-01,5,212,5,1060
22,121,besan,2023-07-04,1,52,7,364
25,123,refined oil,2023-05-20,7,110,4,440
1,121,refined oil,2023-06-28,1,110,6,660
24,123,dantkanti,2023-05-31,7,100,3,300
24,123,dantkanti,2023-03-09,8,100,10,1000
13,123,refined oil,2023-06-27,7,110,3,330
28,123,refined oil,2023-07-30,8,110,5,550
2,121,sugar,2023-07-19,1,50,10,500
28,123,quaker oats,2023-04-08,9,212,8,1696
12,122,clinic plus,2023-06-10,5,1.5,7,10.5
6,121,clinic plus,2023-06-14,1,1.5,8,12.0
21,122,sugar,2023-05-22,6,50,10,500
8,122,clinic plus,2023-03-29,4,1.5,5,7.5
19,123,dantkanti,2023-07-29,8,100,10,1000
23,123,clinic plus,2023-07-27,7,1.5,2,3.0
20,122,nutrella,2023-06-01,4,40,9,360
30,122,refined oil,2023-05-09,4,110,7,770
30,121,quaker oats,2023-04-21,3,212,9,1908
9,122,clinic plus,2023-05-25,6,1.5,8,12.0
2,122,quaker oats,2023-05-19,6,212,4,848
27,121,refined oil,2023-04-05,2,110,7,770
3,123,nutrella,2023-04-29,7,40,10,400
18,122,besan,2023-03-29,4,52,6,312
16,122,quaker oats,2023-07-02,5,212,6,1272
6,122,besan,2023-07-14,6,52,2,104
20,123,clinic plus,2023-07-09,7,1.5,1,1.5
15,121,besan,2023-03-29,3,52,7,364
24,121,sugar,2023-07-07,1,50,4,200
25,122,maida,2023-08-18,6,20,10,200
23,122,sugar,2023-04-24,4,50,1,50
15,121,quaker oats,2023-07-02,1,212,2,424
23,121,refined oil,2023-08-06,1,110,2,220
23,121,quaker oats,2023-04-11,2,212,9,1908
5,123,quaker oats,2023-03-07,8,212,3,636
3,121,clinic plus,2023-03-19,3,1.5,5,7.5
11,122,quaker oats,2023-07-11,6,212,4,848
20,122,sugar,2023-06-22,6,50,1,50
24,123,dantkanti,2023-06-19,8,100,9,900
4,122,quaker oats,2023-08-17,6,212,8,1696
17,121,clinic plus,2023-06-25,2,1.5,1,1.5
17,121,besan,2023-08-08,2,52,10,520
29,123,refined oil,2023-05-14,7,110,8,880
23,123,nutrella,2023-04-21,9,40,9,360
13,123,clinic plus,2023-07-10,8,1.5,2,3.0
1,121,sugar,2023-05-29,3,50,5,250
11,122,dantkanti,2023-05-11,4,100,4,400
30,123,besan,2023-08-20,9,52,2,104
7,121,refined oil,2023-03-27,2,110,8,880
2,122,dantkanti,2023-07-21,4,100,7,700
28,121,dantkanti,2023-07-10,2,100,1,100
15,121,nutrella,2023-08-11,2,40,9,360
15,122,quaker oats,2023-05-02,4,212,5,1060
8,123,besan,2023-05-01,7,52,1,52
5,121,besan,2023-04-06,1,52,2,104
15,121,nutrella,2023-05-03,2,40,7,280
2,122,dantkanti,2023-04-20,4,100,7,700
4,123,refined oil,2023-04-14,8,110,3,330
29,122,quaker oats,2023-08-16,5,212,2,424
20,121,clinic plus,2023-08-16,1,1.5,8,12.0
29,121,besan,2023-03-12,2,52,7,364
22,122,clinic plus,2023-04-11,6,1.5,9,13.5
27,122,quaker oats,2023-03-19,5,212,10,2120
9,123,clinic plus,2023-03-20,7,1.5,4,6.0
24,123,besan,2023-07-10,9,52,5,260
2,122,sugar,2023-03-06,6,50,2,100
21,123,dantkanti,2023-07-13,8,100,6,600
21,121,quaker oats,2023-04-03,1,212,9,1908
29,121,refined oil,2023-05-08,2,110,2,220
10,122,dantkanti,2023-06-22,6,100,6,600
26,123,maida,2023-04-25,9,20,1,20
30,122,clinic plus,2023-03-08,4,1.5,10,15.0
6,123,clinic plus,2023-07-18,9,1.5,2,3.0
4,123,clinic plus,2023-06-19,9,1.5,4,6.0
1,121,maida,2023-05-23,2,20,6,120
4,123,sugar,2023-04-24,8,50,8,400
1,123,refined oil,2023-07-02,9,110,10,1100
1,123,sugar,2023-06-21,9,50,6,300
11,123,quaker oats,2023-05-02,9,212,5,1060
9,123,sugar,2023-06-15,9,50,3,150
12,121,maida,2023-05-25,3,20,10,200
8,122,clinic plus,2023-04-05,6,1.5,3,4.5
9,122,quaker oats,2023-04-22,6,212,6,1272
26,121,maida,2023-03-12,3,20,4,80
29,122,refined oil,2023-08-07,6,110,1,110
1,123,clinic plus,2023-05-18,7,1.5,1,1.5
12,122,clinic plus,2023-05-24,6,1.5,5,7.5
16,123,refined oil,2023-07-19,9,110,4,440
21,121,sugar,2023-04-03,1,50,5,250
6,121,quaker oats,2023-05-09,2,212,8,1696
4,123,nutrella,2023-04-14,8,40,6,240
26,122,besan,2023-03-18,6,52,8,416
15,123,quaker oats,2023-03-26,7,212,1,212
27,122,nutrella,2023-07-31,5,40,6,240
19,123,nutrella,2023-05-29,8,40,5,200
17,122,sugar,2023-06-26,4,50,4,200
27,122,maida,2023-06-11,5,20,5,100
12,121,clinic plus,2023-04-28,2,1.5,7,10.5
7,121,clinic plus,2023-07-07,3,1.5,9,13.5
26,121,dantkanti,2023-06-07,3,100,5,500
15,122,quaker oats,2023-07-24,5,212,2,424
12,121,besan,2023-08-16,3,52,8,416
14,122,sugar,2023-05-16,6,50,1,50
16,122,refined oil,2023-04-11,4,110,6,660
30,123,besan,2023-07-18,9,52,7,364
17,121,refined oil,2023-05-16,3,110,9,990
15,123,clinic plus,2023-06-17,8,1.5,6,9.0
15,121,quaker oats,2023-07-05,3,212,8,1696
25,123,sugar,2023-04-09,8,50,7,350
26,121,quaker oats,2023-08-19,3,212,7,1484
17,123,maida,2023-08-10,8,20,9,180
26,122,dantkanti,2023-08-19,5,100,8,800
3,122,besan,2023-03-22,6,52,1,52
4,121,nutrella,2023-04-13,3,40,9,360
28,121,quaker oats,2023-05-22,1,212,3,636
28,123,besan,2023-06-05,8,52,4,208
6,121,nutrella,2023-08-13,2,40,5,200
2,121,maida,2023-06-27,2,20,2,40
17,123,nutrella,2023-03-14,7,40,1,40
15,123,sugar,2023-03-19,7,50,6,300
29,121,maida,2023-06-08,1,20,4,80
9,122,quaker oats,2023-07-05,5,212,3,636
25,123,quaker oats,2023-04-04,8,212,6,1272
19,123,dantkanti,2023-04-29,9,100,10,1000
7,122,maida,2023-04-13,4,20,6,120
25,122,besan,2023-04-06,5,52,2,104
19,122,sugar,2023-03-19,6,50,2,100
19,122,refined oil,2023-03-24,6,110,2,220
5,123,refined oil,2023-06-18,9,110,6,660
28,122,besan,2023-03-27,5,52,3,156
2,123,refined oil,2023-03-10,7,110,2,220
13,121,sugar,2023-06-02,1,50,3,150
20,122,quaker oats,2023-05-19,5,212,3,636
11,123,nutrella,2023-05-22,8,40,7,280
26,121,refined oil,2023-08-19,3,110,4,440
3,123,dantkanti,2023-05-17,8,100,5,500
28,121,clinic plus,2023-05-14,3,1.5,1,1.5
29,122,nutrella,2023-03-15,5,40,4,160
5,121,refined oil,2023-03-08,1,110,8,880
10,121,nutrella,2023-06-24,3,40,4,160
6,123,nutrella,2023-06-06,7,40,2,80
5,123,nutrella,2023-07-29,8,40,4,160
23,121,nutrella,2023-06-29,1,40,6,240
3,122,clinic plus,2023-07-17,4,1.5,1,1.5
6,122,sugar,2023-03-30,5,50,7,350
25,122,sugar,2023-04-14,4,50,6,300
26,123,maida,2023-06-25,7,20,3,60
1,121,nutrella,2023-06-08,1,40,10,400
30,122,maida,2023-04-28,6,20,8,160
24,121,maida,2023-08-19,2,20,9,180
22,121,besan,2023-05-08,2,52,3,156
19,122,sugar,2023-04-03,5,50,2,100
6,123,quaker oats,2023-08-04,7,212,5,1060
11,122,sugar,2023-06-29,6,50,7,350
7,123,quaker oats,2023-05-27,9,212,8,1696
7,122,maida,2023-03-14,5,20,9,180
30,123,nutrella,2023-06-09,8,40,4,160
26,122,sugar,2023-08-10,6,50,6,300
21,123,maida,2023-04-02,7,20,4,80
12,121,maida,2023-07-16,1,20,2,40
26,122,refined oil,2023-07-22,6,110,2,220
19,122,maida,2023-04-05,6,20,2,40
28,121,refined oil,2023-06-30,1,110,4,440
17,121,besan,2023-04-28,3,52,10,520
19,121,maida,2023-04-17,2,20,8,160
21,121,refined oil,2023-04-02,1,110,10,1100
15,122,besan,2023-04-24,6,52,3,156
4,121,maida,2023-04-06,1,20,4,80
3,122,besan,2023-03-16,5,52,9,468
25,122,sugar,2023-08-12,5,50,1,50
16,121,dantkanti,2023-04-01,2,100,9,900
1,123,clinic plus,2023-03-23,9,1.5,7,10.5
8,123,maida,2023-04-15,9,20,1,20
27,122,refined oil,2023-03-09,4,110,7,770
7,122,besan,2023-03-06,5,52,3,156
28,122,nutrella,2023-04-12,4,40,7,280
6,122,dantkanti,2023-05-06,4,100,9,900
2,122,nutrella,2023-04-25,5,40,9,360
1,121,maida,2023-08-20,2,20,2,40
27,121,sugar,2023-04-15,1,50,4,200
16,122,maida,2023-07-07,6,20,2,40
7,123,sugar,2023-06-30,9,50,10,500
21,121,clinic plus,2023-04-30,2,1.5,3,4.5
28,122,maida,2023-04-07,4,20,4,80
8,123,clinic plus,2023-07-18,9,1.5,4,6.0
8,123,refined oil,2023-04-25,8,110,1,110
4,121,besan,2023-04-23,2,52,9,468
7,122,dantkanti,2023-07-16,4,100,2,200
7,123,besan,2023-05-18,9,52,4,208
10,122,quaker oats,2023-08-14,5,212,6,1272
1,121,clinic plus,2023-05-09,1,1.5,9,13.5
4,123,maida,2023-05-06,8,20,9,180
8,121,nutrella,2023-05-30,3,40,3,120
30,123,maida,2023-08-14,7,20,10,200
8,121,clinic plus,2023-03-07,2,1.5,1,1.5
8,123,maida,2023-04-10,7,20,6,120
30,123,quaker oats,2023-07-21,9,212,3,636
3,123,nutrella,2023-04-14,7,40,2,80
16,123,dantkanti,2023-03-15,7,100,3,300
16,121,clinic plus,2023-08-06,3,1.5,4,6.0
9,121,clinic plus,2023-04-29,1,1.5,2,3.0
11,123,sugar,2023-06-22,9,50,8,400
2,123,maida,2023-08-12,9,20,10,200
1,122,quaker oats,2023-05-30,5,212,2,424
23,121,besan,2023-07-27,2,52,4,208
17,122,refined oil,2023-08-10,4,110,10,1100
12,123,clinic plus,2023-05-25,7,1.5,10,15.0
29,121,nutrella,2023-07-15,1,40,3,120
22,122,quaker oats,2023-06-15,6,212,4,848
4,121,clinic plus,2023-05-28,2,1.5,9,13.5
1,122,clinic plus,2023-05-21,6,1.5,4,6.0
19,123,refined oil,2023-05-09,8,110,1,110
15,123,sugar,2023-06-07,7,50,6,300
26,123,clinic plus,2023-07-24,9,1.5,5,7.5
22,123,maida,2023-04-28,9,20,10,200
10,121,dantkanti,2023-07-28,2,100,8,800
17,121,dantkanti,2023-07-28,1,100,6,600
29,123,dantkanti,2023-07-21,8,100,10,1000
17,121,quaker oats,2023-03-10,2,212,9,1908
1,123,besan,2023-03-09,9,52,8,416
22,123,maida,2023-05-13,7,20,2,40
16,122,refined oil,2023-08-07,4,110,7,770
12,121,dantkanti,2023-03-12,1,100,7,700
21,121,quaker oats,2023-03-27,3,212,1,212
14,123,quaker oats,2023-03-06,9,212,7,1484
12,122,besan,2023-08-16,4,52,8,416
1,122,sugar,2023-03-27,5,50,9,450
2,121,refined oil,2023-03-22,3,110,1,110
18,123,sugar,2023-06-09,8,50,6,300
10,123,refined oil,2023-03-14,7,110,8,880
14,121,refined oil,2023-08-09,1,110,2,220
18,121,clinic plus,2023-04-17,1,1.5,4,6.0
11,122,dantkanti,2023-05-20,6,100,7,700
29,123,sugar,2023-03-19,7,50,9,450
21,123,besan,2023-03-27,7,52,8,416
15,123,maida,2023-04-16,8,20,1,20
1,122,dantkanti,2023-08-08,5,100,2,200
10,121,refined oil,2023-07-29,2,110,10,1100
17,122,clinic plus,2023-03-22,4,1.5,9,13.5
16,123,besan,2023-06-28,7,52,4,208
3,121,besan,2023-05-28,3,52,6,312
26,121,refined oil,2023-06-03,2,110,2,220
12,123,sugar,2023-04-20,9,50,8,400
25,123,maida,2023-03-19,7,20,2,40
15,123,nutrella,2023-04-28,8,40,1,40
29,122,besan,2023-08-01,6,52,2,104
5,122,clinic plus,2023-04-22,5,1.5,4,6.0
23,122,maida,2023-04-02,4,20,5,100
20,123,dantkanti,2023-04-03,8,100,7,700
2,122,maida,2023-06-02,4,20,5,100
12,122,nutrella,2023-05-26,6,40,3,120
25,123,refined oil,2023-06-22,8,110,7,770
12,121,refined oil,2023-03-25,2,110,6,660
29,122,sugar,2023-07-10,6,50,10,500
6,123,maida,2023-04-23,9,20,3,60
11,123,besan,2023-04-09,8,52,2,104
20,122,quaker oats,2023-05-02,6,212,5,1060
3,123,refined oil,2023-04-07,7,110,8,880
9,121,refined oil,2023-04-21,2,110,8,880
24,123,refined oil,2023-06-14,9,110,7,770
14,122,sugar,2023-05-03,6,50,5,250
11,121,refined oil,2023-06-03,3,110,4,440
18,122,maida,2023-03-13,6,20,9,180
26,122,sugar,2023-05-29,5,50,3,150
16,121,maida,2023-05-13,1,20,4,80
13,122,quaker oats,2023-08-18,5,212,3,636
8,121,sugar,2023-07-29,3,50,8,400
10,123,maida,2023-08-18,9,20,10,200
23,121,refined oil,2023-04-13,2,110,1,110
27,122,clinic plus,2023-03-12,4,1.5,10,15.0
25,121,besan,2023-08-05,1,52,8,416
13,121,dantkanti,2023-03-15,3,100,9,900
3,121,refined oil,2023-05-23,2,110,3,330
7,123,sugar,2023-05-17,9,50,6,300
14,121,quaker oats,2023-06-27,3,212,1,212
27,123,clinic plus,2023-07-17,9,1.5,9,13.5
6,123,besan,2023-07-13,8,52,3,156
22,123,nutrella,2023-06-21,9,40,2,80
19,123,clinic plus,2023-03-12,8,1.5,5,7.5
15,122,nutrella,2023-04-21,5,40,4,160
30,122,maida,2023-05-31,4,20,7,140
15,122,refined oil,2023-08-01,4,110,5,550
2,122,besan,2023-05-30,6,52,5,260
12,122,besan,2023-03-08,4,52,1,52
4,123,clinic plus,2023-05-25,7,1.5,10,15.0
27,121,nutrella,2023-05-22,1,40,2,80
5,123,refined oil,2023-04-15,7,110,8,880
16,123,besan,2023-05-31,8,52,5,260
4,121,sugar,2023-06-18,2,50,3,150
2,121,quaker oats,2023-03-14,2,212,10,2120
5,122,besan,2023-05-03,5,52,9,468
5,121,refined oil,2023-06-09,3,110,7,770
28,122,nutrella,2023-06-25,6,40,7,280
19,122,quaker oats,2023-06-02,6,212,1,212
14,123,dantkanti,2023-07-18,9,100,6,600
3,121,clinic plus,2023-08-09,2,1.5,7,10.5
30,123,clinic plus,2023-07-01,7,1.5,3,4.5
2,123,maida,2023-08-03,9,20,5,100
8,122,quaker oats,2023-05-11,6,212,7,1484
24,122,dantkanti,2023-03-07,6,100,4,400
16,122,dantkanti,2023-06-01,5,100,4,400
3,123,sugar,2023-06-05,7,50,7,350
16,122,maida,2023-04-01,4,20,4,80
7,121,clinic plus,2023-06-13,3,1.5,8,12.0
21,121,clinic plus,2023-08-04,3,1.5,2,3.0
12,121,refined oil,2023-05-27,1,110,1,110
19,121,maida,2023-08-17,3,20,5,100
26,121,clinic plus,2023-07-09,1,1.5,3,4.5
28,122,refined oil,2023-03-19,6,110,5,550
7,123,clinic plus,2023-08-18,7,1.5,6,9.0
7,121,maida,2023-06-26,3,20,7,140
11,123,besan,2023-08-18,7,52,4,208
17,123,besan,2023-07-31,9,52,8,416
14,121,refined oil,2023-04-06,3,110,5,550
18,122,dantkanti,2023-05-15,4,100,3,300
17,123,maida,2023-04-21,9,20,10,200
20,121,clinic plus,2023-03-28,1,1.5,2,3.0
30,122,clinic plus,2023-06-14,6,1.5,8,12.0
1,123,clinic plus,2023-05-05,7,1.5,9,13.5
23,121,sugar,2023-08-09,2,50,3,150
23,121,nutrella,2023-05-27,3,40,2,80
20,122,dantkanti,2023-04-18,6,100,9,900
24,121,maida,2023-05-15,3,20,8,160
18,122,quaker oats,2023-08-20,4,212,5,1060
26,122,refined oil,2023-03-24,4,110,10,1100
30,121,nutrella,2023-07-05,2,40,10,400
23,122,quaker oats,2023-03-24,6,212,2,424
6,123,refined oil,2023-06-21,9,110,10,1100
10,121,maida,2023-07-02,3,20,2,40
25,123,refined oil,2023-07-10,7,110,6,660
17,121,refined oil,2023-07-16,2,110,3,330
8,121,sugar,2023-07-31,1,50,7,350
1,121,besan,2023-04-17,3,52,8,416
21,123,quaker oats,2023-05-23,9,212,2,424
25,123,dantkanti,2023-06-03,8,100,8,800
12,121,nutrella,2023-05-25,3,40,6,240
21,123,nutrella,2023-03-04,7,40,8,320
24,122,dantkanti,2023-08-14,4,100,6,600
18,123,nutrella,2023-05-06,9,40,7,280
13,121,quaker oats,2023-04-04,3,212,4,848
18,122,sugar,2023-04-07,5,50,1,50
19,121,dantkanti,2023-05-18,1,100,7,700
19,121,dantkanti,2023-07-18,3,100,4,400
18,123,besan,2023-05-12,8,52,8,416
28,123,besan,2023-05-24,8,52,2,104
4,123,refined oil,2023-05-22,8,110,3,330
29,122,maida,2023-07-01,5,20,4,80
10,123,nutrella,2023-03-14,9,40,1,40
19,122,dantkanti,2023-06-28,5,100,10,1000
15,123,clinic plus,2023-07-28,9,1.5,1,1.5
9,122,clinic plus,2023-03-22,5,1.5,3,4.5
27,121,maida,2023-06-19,2,20,9,180
8,123,quaker oats,2023-04-02,9,212,7,1484
20,121,sugar,2023-05-21,1,50,7,350
7,121,refined oil,2023-08-12,3,110,2,220
8,123,quaker oats,2023-06-18,8,212,2,424
13,122,refined oil,2023-06-16,6,110,7,770
22,122,besan,2023-05-09,6,52,5,260
8,122,besan,2023-04-29,4,52,1,52
29,122,sugar,2023-06-25,4,50,9,450
21,121,clinic plus,2023-06-03,2,1.5,10,15.0
12,123,maida,2023-03-14,8,20,3,60
1,123,maida,2023-05-12,7,20,10,200
20,122,quaker oats,2023-05-03,5,212,9,1908
19,121,nutrella,2023-05-20,3,40,7,280
2,122,besan,2023-03-19,5,52,7,364
11,121,nutrella,2023-04-27,1,40,10,400
11,122,besan,2023-07-16,5,52,8,416
9,123,refined oil,2023-07-22,8,110,7,770
2,122,quaker oats,2023-03-25,5,212,1,212
19,122,sugar,2023-04-21,4,50,7,350
28,122,nutrella,2023-07-30,5,40,8,320
5,121,sugar,2023-04-20,3,50,5,250
5,123,maida,2023-04-29,8,20,3,60
3,122,besan,2023-06-26,6,52,10,520
29,122,quaker oats,2023-06-08,6,212,10,2120
5,121,quaker oats,2023-07-31,2,212,3,636
9,123,refined oil,2023-04-22,9,110,1,110
1,123,maida,2023-07-03,8,20,7,140
24,123,maida,2023-05-17,7,20,5,100
13,123,nutrella,2023-03-25,8,40,8,320
15,121,besan,2023-04-15,3,52,5,260
8,121,dantkanti,2023-06-22,3,100,4,400
23,122,refined oil,2023-07-26,6,110,4,440
12,122,nutrella,2023-03-14,6,40,5,200
4,122,clinic plus,2023-03-07,5,1.5,6,9.0
3,123,dantkanti,2023-08-03,8,100,10,1000
29,123,clinic plus,2023-03-16,7,1.5,8,12.0
6,122,nutrella,2023-04-12,4,40,5,200
24,123,maida,2023-08-01,7,20,4,80
8,122,refined oil,2023-04-04,4,110,2,220
14,123,refined oil,2023-03-04,7,110,1,110
22,123,refined oil,2023-04-14,7,110,2,220
15,122,clinic plus,2023-04-26,5,1.5,1,1.5
29,121,besan,2023-06-18,2,52,8,416
20,122,quaker oats,2023-08-14,4,212,10,2120
29,121,maida,2023-06-24,1,20,9,180
24,122,besan,2023-03-04,5,52,1,52
19,123,sugar,2023-08-02,8,50,8,400
29,122,maida,2023-04-18,5,20,3,60
30,121,refined oil,2023-06-12,1,110,8,880
24,121,maida,2023-03-11,2,20,6,120
3,121,maida,2023-04-22,2,20,4,80
22,121,nutrella,2023-07-25,3,40,8,320
10,123,maida,2023-07-21,8,20,8,160
29,123,clinic plus,2023-07-14,9,1.5,1,1.5
30,123,maida,2023-07-08,9,20,8,160
30,122,dantkanti,2023-07-13,5,100,2,200
22,122,sugar,2023-05-18,5,50,4,200
17,123,dantkanti,2023-05-04,8,100,10,1000
7,122,clinic plus,2023-04-08,4,1.5,8,12.0
13,121,nutrella,2023-04-01,3,40,2,80
5,123,maida,2023-05-10,7,20,7,140
27,123,refined oil,2023-07-17,8,110,9,990
10,121,refined oil,2023-06-16,3,110,3,330
17,121,clinic plus,2023-04-17,1,1.5,9,13.5
25,121,nutrella,2023-04-01,3,40,6,240
14,121,clinic plus,2023-05-11,1,1.5,9,13.5
24,123,nutrella,2023-05-25,8,40,7,280
4,122,quaker oats,2023-08-07,5,212,7,1484
30,121,sugar,2023-06-26,2,50,5,250
23,122,quaker oats,2023-06-11,6,212,5,1060
22,123,refined oil,2023-08-13,8,110,6,660
25,122,quaker oats,2023-03-15,6,212,4,848
3,122,maida,2023-08-03,6,20,1,20
30,121,maida,2023-06-07,2,20,4,80
11,122,sugar,2023-06-09,6,50,9,450
6,122,dantkanti,2023-06-22,5,100,6,600
14,121,refined oil,2023-05-04,1,110,5,550
29,123,refined oil,2023-04-13,7,110,3,330
6,121,nutrella,2023-03-19,2,40,2,80
13,121,sugar,2023-06-07,3,50,5,250
23,123,sugar,2023-05-07,7,50,2,100
10,123,clinic plus,2023-05-01,9,1.5,10,15.0
30,121,quaker oats,2023-07-15,2,212,1,212
20,122,refined oil,2023-04-28,6,110,4,440
1,123,besan,2023-08-02,8,52,5,260
3,122,refined oil,2023-06-18,6,110,7,770
28,121,besan,2023-04-29,1,52,1,52
25,122,besan,2023-04-25,6,52,6,312
20,121,maida,2023-07-05,2,20,1,20
22,123,refined oil,2023-03-04,7,110,4,440
20,121,besan,2023-07-04,3,52,1,52
11,121,maida,2023-03-08,1,20,6,120
11,122,quaker oats,2023-05-29,6,212,3,636
3,123,nutrella,2023-07-23,9,40,3,120
15,123,clinic plus,2023-07-06,7,1.5,2,3.0
3,122,refined oil,2023-06-28,6,110,4,440
15,123,nutrella,2023-05-17,7,40,8,320
30,121,refined oil,2023-08-17,1,110,8,880
25,121,nutrella,2023-08-11,3,40,8,320
22,122,maida,2023-07-21,5,20,7,140
16,122,clinic plus,2023-03-10,6,1.5,10,15.0
18,121,nutrella,2023-04-29,2,40,9,360
29,121,nutrella,2023-07-09,3,40,2,80
12,121,maida,2023-07-15,2,20,5,100
19,123,sugar,2023-05-07,7,50,4,200
15,122,maida,2023-04-29,4,20,1,20
27,123,clinic plus,2023-06-18,9,1.5,6,9.0
26,121,maida,2023-08-06,3,20,7,140
8,123,clinic plus,2023-03-08,9,1.5,9,13.5
16,123,dantkanti,2023-04-23,8,100,10,1000
26,121,besan,2023-08-11,3,52,4,208
14,121,refined oil,2023-05-12,2,110,7,770
7,122,sugar,2023-04-14,6,50,1,50
2,122,refined oil,2023-08-07,5,110,5,550
26,123,sugar,2023-03-31,9,50,5,250
13,121,besan,2023-03-03,1,52,1,52
11,121,nutrella,2023-05-03,1,40,3,120
6,123,dantkanti,2023-04-25,8,100,6,600
16,121,clinic plus,2023-06-12,3,1.5,1,1.5
25,123,sugar,2023-08-14,7,50,1,50
27,123,refined oil,2023-04-02,9,110,6,660
9,121,sugar,2023-06-19,2,50,2,100
16,123,quaker oats,2023-03-17,8,212,8,1696
15,122,besan,2023-07-19,4,52,6,312
2,121,nutrella,2023-03-13,2,40,7,280
21,123,maida,2023-07-25,9,20,2,40
3,123,refined oil,2023-07-01,7,110,8,880
30,123,nutrella,2023-03-14,9,40,9,360
13,122,clinic plus,2023-05-28,6,1.5,1,1.5
5,121,besan,2023-03-17,2,52,2,104
9,123,nutrella,2023-06-11,7,40,6,240
22,122,sugar,2023-07-03,4,50,5,250
2,121,sugar,2023-04-13,2,50,7,350
3,123,quaker oats,2023-03-31,7,212,5,1060
7,122,nutrella,2023-05-11,6,40,6,240
10,123,clinic plus,2023-07-30,7,1.5,2,3.0
7,123,sugar,2023-07-30,8,50,2,100
28,122,quaker oats,2023-06-03,6,212,8,1696
20,123,nutrella,2023-05-12,8,40,10,400
21,123,besan,2023-03-18,9,52,3,156
20,121,sugar,2023-05-06,2,50,8,400
15,122,clinic plus,2023-05-05,4,1.5,6,9.0
1,121,clinic plus,2023-06-20,1,1.5,6,9.0
15,122,clinic plus,2023-03-21,6,1.5,2,3.0
11,122,quaker oats,2023-03-08,4,212,6,1272
1,123,clinic plus,2023-08-01,7,1.5,7,10.5
25,122,besan,2023-04-18,6,52,6,312
25,123,nutrella,2023-06-18,7,40,9,360
27,123,clinic plus,2023-07-10,9,1.5,8,12.0
25,123,dantkanti,2023-03-22,9,100,9,900
12,123,refined oil,2023-03-03,7,110,4,440
17,123,sugar,2023-07-24,9,50,9,450
